id,first_name,last_name,year,email,gender,department,quiz_score,lesson_score
1571,Holly,Dunn,4,holly.dunn.1571@gslingacademy.com,female,Computer Science,53,83
1572,Paul,Miller,1,paul.miller.1572@gslingacademy.com,male,Information Technology,60,2
1573,Katherine,Reyes,2,katherine.reyes.1573@gslingacademy.com,female,Computer Science,18,58
1574,Paula,Hernandez,3,paula.hernandez.1574@gslingacademy.com,female,Information Technology,49,12
1575,Aaron,Ortega,1,aaron.ortega.1575@gslingacademy.com,male,Information Technology,54,36
1576,Jonathan,Carter,2,jonathan.carter.1576@gslingacademy.com,male,Computer Science,71,23
1577,Christina,Nguyen,3,christina.nguyen.1577@gslingacademy.com,female,Information Technology,25,49
1578,Anita,Carter,4,anita.carter.1578@gslingacademy.com,female,Information Technology,75,68
1579,Madeline,Holmes,3,madeline.holmes.1579@gslingacademy.com,female,Computer Science,21,15
1580,Luis,Klein,2,luis.klein.1580@gslingacademy.com,male,Computer Science,66,17
1581,Laura,Thornton,2,laura.thornton.1581@gslingacademy.com,female,Information Technology,38,2
1582,William,Ball,4,william.ball.1582@gslingacademy.com,male,Information Technology,96,7
1583,Kristin,Gilbert,2,kristin.gilbert.1583@gslingacademy.com,female,Computer Science,80,1
1584,Aaron,Ware,3,aaron.ware.1584@gslingacademy.com,male,Computer Science,27,45
1585,Danny,Carlson,4,danny.carlson.1585@gslingacademy.com,male,Computer Science,93,39
1586,Julie,Adkins,4,julie.adkins.1586@gslingacademy.com,female,Information Technology,80,88
1587,Jerry,Aguirre,3,jerry.aguirre.1587@gslingacademy.com,male,Computer Science,48,49
1588,Jason,Thomas,3,jason.thomas.1588@gslingacademy.com,male,Information Technology,6,88
1589,Zachary,Houston,1,zachary.houston.1589@gslingacademy.com,male,Information Technology,69,65
1590,Donna,Hoffman,3,donna.hoffman.1590@gslingacademy.com,female,Information Technology,20,76
1591,Austin,Sanders,1,austin.sanders.1591@gslingacademy.com,male,Computer Science,13,74
1592,Leslie,Mercado,1,leslie.mercado.1592@gslingacademy.com,female,Information Technology,3,38
1593,Derrick,Tucker,3,derrick.tucker.1593@gslingacademy.com,male,Computer Science,99,39
1594,Kelsey,Alexander,2,kelsey.alexander.1594@gslingacademy.com,female,Information Technology,78,7
1595,Rhonda,Smith,3,rhonda.smith.1595@gslingacademy.com,female,Computer Science,9,83
1596,Isaac,Santos,2,isaac.santos.1596@gslingacademy.com,male,Information Technology,6,93
1597,David,Sloan,4,david.sloan.1597@gslingacademy.com,male,Computer Science,72,53
1598,Amanda,Peterson,3,amanda.peterson.1598@gslingacademy.com,female,Information Technology,34,100
1599,Cynthia,Weeks,3,cynthia.weeks.1599@gslingacademy.com,female,Information Technology,6,3
1600,Katherine,Turner,4,katherine.turner.1600@gslingacademy.com,female,Computer Science,24,50
1601,Joseph,Patterson,1,joseph.patterson.1601@gslingacademy.com,male,Information Technology,37,65
1602,Jill,Davis,2,jill.davis.1602@gslingacademy.com,female,Computer Science,30,19
1603,Amy,Moore,3,amy.moore.1603@gslingacademy.com,female,Computer Science,72,13
1604,Eric,Matthews,4,eric.matthews.1604@gslingacademy.com,male,Information Technology,40,50
1605,Tamara,Bennett,1,tamara.bennett.1605@gslingacademy.com,female,Information Technology,56,11
1606,Maria,Perkins,2,maria.perkins.1606@gslingacademy.com,female,Computer Science,97,74
1607,Jillian,Reed,1,jillian.reed.1607@gslingacademy.com,female,Information Technology,70,70
1608,Melissa,Mora,4,melissa.mora.1608@gslingacademy.com,female,Information Technology,14,98
1609,Tina,Smith,4,tina.smith.1609@gslingacademy.com,female,Computer Science,83,32
1610,Rhonda,Munoz,2,rhonda.munoz.1610@gslingacademy.com,female,Computer Science,22,43
1611,Heidi,Johnson,3,heidi.johnson.1611@gslingacademy.com,female,Computer Science,23,43
1612,Joshua,Davis,3,joshua.davis.1612@gslingacademy.com,male,Information Technology,59,100
1613,Laura,Sanders,2,laura.sanders.1613@gslingacademy.com,female,Computer Science,71,13
1614,Evan,Francis,4,evan.francis.1614@gslingacademy.com,male,Information Technology,63,31
1615,Cynthia,Miller,2,cynthia.miller.1615@gslingacademy.com,female,Information Technology,45,89
1616,Bobby,Miller,2,bobby.miller.1616@gslingacademy.com,male,Computer Science,1,24
1617,Justin,Brooks,1,justin.brooks.1617@gslingacademy.com,male,Computer Science,95,9
1618,Kayla,Krueger,4,kayla.krueger.1618@gslingacademy.com,female,Information Technology,37,83
1619,Justin,Kim,3,justin.kim.1619@gslingacademy.com,male,Computer Science,35,25
1620,Christian,Blankenship,3,christian.blankenship.1620@gslingacademy.com,male,Information Technology,39,21
1621,Todd,Williams,4,todd.williams.1621@gslingacademy.com,male,Information Technology,46,16
1622,Victoria,Perez,4,victoria.perez.1622@gslingacademy.com,female,Information Technology,95,12
1623,Madeline,Hart,3,madeline.hart.1623@gslingacademy.com,female,Computer Science,6,1
1624,Christopher,Meyer,1,christopher.meyer.1624@gslingacademy.com,male,Information Technology,13,50
1625,Christopher,Fleming,4,christopher.fleming.1625@gslingacademy.com,male,Computer Science,38,29
1626,Karen,Ramsey,2,karen.ramsey.1626@gslingacademy.com,female,Information Technology,53,33
1627,Monica,Dalton,1,monica.dalton.1627@gslingacademy.com,female,Computer Science,12,65
1628,Gary,Odonnell,3,gary.odonnell.1628@gslingacademy.com,male,Information Technology,60,88
1629,Ann,Scott,3,ann.scott.1629@gslingacademy.com,female,Computer Science,18,24
1630,Jessica,Jackson,1,jessica.jackson.1630@gslingacademy.com,female,Computer Science,67,24
1631,Lauren,Morrison,4,lauren.morrison.1631@gslingacademy.com,female,Computer Science,56,82
1632,Alexander,Brown,1,alexander.brown.1632@gslingacademy.com,male,Information Technology,11,27
1633,Thomas,Smith,4,thomas.smith.1633@gslingacademy.com,male,Information Technology,11,89
1634,Jonathan,Torres,2,jonathan.torres.1634@gslingacademy.com,male,Computer Science,4,4
1635,Robin,Daniel,2,robin.daniel.1635@gslingacademy.com,female,Computer Science,28,32
1636,Anthony,Peterson,3,anthony.peterson.1636@gslingacademy.com,male,Information Technology,76,41
1637,Ashley,Blankenship,4,ashley.blankenship.1637@gslingacademy.com,female,Information Technology,8,73
1638,Jennifer,Stewart,1,jennifer.stewart.1638@gslingacademy.com,female,Computer Science,22,36
1639,James,Compton,2,james.compton.1639@gslingacademy.com,male,Computer Science,59,12
1640,David,Bates,3,david.bates.1640@gslingacademy.com,male,Computer Science,10,10
1641,Stephanie,Green,2,stephanie.green.1641@gslingacademy.com,female,Information Technology,53,24
1642,Garrett,Nichols,3,garrett.nichols.1642@gslingacademy.com,male,Information Technology,75,69
1643,Erica,Lopez,2,erica.lopez.1643@gslingacademy.com,female,Computer Science,23,96
1644,Lisa,Benitez,1,lisa.benitez.1644@gslingacademy.com,female,Information Technology,52,4
1645,Cheryl,Gutierrez,4,cheryl.gutierrez.1645@gslingacademy.com,female,Information Technology,42,50
1646,Stephen,Hawkins,4,stephen.hawkins.1646@gslingacademy.com,male,Information Technology,66,61
1647,Natalie,Williams,4,natalie.williams.1647@gslingacademy.com,female,Information Technology,31,4
1648,Anthony,Arnold,3,anthony.arnold.1648@gslingacademy.com,male,Information Technology,4,7
1649,Deanna,Coleman,4,deanna.coleman.1649@gslingacademy.com,female,Computer Science,54,25
1650,Lisa,Barber,3,lisa.barber.1650@gslingacademy.com,female,Information Technology,88,59
1651,Stephanie,Miller,3,stephanie.miller.1651@gslingacademy.com,female,Computer Science,63,33
1652,Amy,White,1,amy.white.1652@gslingacademy.com,female,Computer Science,42,82
1653,Beverly,Chavez,4,beverly.chavez.1653@gslingacademy.com,female,Information Technology,55,55
1654,Richard,Cortez,1,richard.cortez.1654@gslingacademy.com,male,Computer Science,32,49
1655,Kevin,Morgan,1,kevin.morgan.1655@gslingacademy.com,male,Information Technology,2,73
1656,Emily,Hebert,1,emily.hebert.1656@gslingacademy.com,female,Computer Science,71,54
1657,Lori,Roberts,4,lori.roberts.1657@gslingacademy.com,female,Information Technology,59,49
1658,Robert,Kirby,3,robert.kirby.1658@gslingacademy.com,male,Computer Science,1,10
1659,Eric,Ross,4,eric.ross.1659@gslingacademy.com,male,Computer Science,62,62
1660,Rachael,Perry,3,rachael.perry.1660@gslingacademy.com,female,Computer Science,34,47
1661,Kenneth,Gallagher,3,kenneth.gallagher.1661@gslingacademy.com,male,Information Technology,28,28
1662,Thomas,Scott,3,thomas.scott.1662@gslingacademy.com,male,Computer Science,40,65
1663,Elizabeth,Jones,1,elizabeth.jones.1663@gslingacademy.com,female,Computer Science,36,5
1664,Matthew,Bartlett,1,matthew.bartlett.1664@gslingacademy.com,male,Information Technology,13,1
1665,Kendra,Perez,3,kendra.perez.1665@gslingacademy.com,female,Information Technology,20,62
1666,Daniel,Brewer,4,daniel.brewer.1666@gslingacademy.com,male,Information Technology,85,20
1667,Cody,Tyler,4,cody.tyler.1667@gslingacademy.com,male,Information Technology,86,92
1668,Nicholas,Conrad,1,nicholas.conrad.1668@gslingacademy.com,male,Information Technology,67,6
1669,Emma,Morris,1,emma.morris.1669@gslingacademy.com,female,Information Technology,60,55
1670,David,Brown,2,david.brown.1670@gslingacademy.com,male,Computer Science,35,63
1671,Charlotte,Zuniga,3,charlotte.zuniga.1671@gslingacademy.com,female,Computer Science,7,12
1672,Luis,Knight,3,luis.knight.1672@gslingacademy.com,male,Computer Science,82,65
1673,Matthew,Moore,1,matthew.moore.1673@gslingacademy.com,male,Computer Science,97,51
1674,Jennifer,Chan,1,jennifer.chan.1674@gslingacademy.com,female,Information Technology,75,84
1675,Christopher,Evans,2,christopher.evans.1675@gslingacademy.com,male,Information Technology,94,91
1676,Tara,Haynes,3,tara.haynes.1676@gslingacademy.com,female,Information Technology,38,95
1677,Jason,Flores,4,jason.flores.1677@gslingacademy.com,male,Computer Science,38,71
1678,David,Flores,2,david.flores.1678@gslingacademy.com,male,Information Technology,27,58
1679,Patricia,Rivera,1,patricia.rivera.1679@gslingacademy.com,female,Information Technology,1,29
1680,Alexis,Freeman,3,alexis.freeman.1680@gslingacademy.com,female,Information Technology,44,37
1681,Scott,Baxter,3,scott.baxter.1681@gslingacademy.com,male,Computer Science,72,62
1682,Kyle,Rubio,1,kyle.rubio.1682@gslingacademy.com,male,Information Technology,50,14
1683,Nancy,Montes,3,nancy.montes.1683@gslingacademy.com,female,Information Technology,80,98
1684,Andre,Graham,1,andre.graham.1684@gslingacademy.com,male,Information Technology,3,51
1685,Christine,Rivera,3,christine.rivera.1685@gslingacademy.com,female,Computer Science,53,79
1686,William,Holt,1,william.holt.1686@gslingacademy.com,male,Computer Science,76,9
1687,Tammy,Morris,1,tammy.morris.1687@gslingacademy.com,female,Information Technology,29,90
1688,Kimberly,Bates,2,kimberly.bates.1688@gslingacademy.com,female,Computer Science,29,95
1689,Sheena,Murphy,3,sheena.murphy.1689@gslingacademy.com,female,Computer Science,40,95
1690,Robert,Mccall,2,robert.mccall.1690@gslingacademy.com,male,Information Technology,87,87
1691,Julie,Floyd,2,julie.floyd.1691@gslingacademy.com,female,Computer Science,65,72
1692,Barry,Taylor,4,barry.taylor.1692@gslingacademy.com,male,Computer Science,27,51
1693,Dennis,Gonzalez,3,dennis.gonzalez.1693@gslingacademy.com,male,Information Technology,91,32
1694,Angel,Williams,4,angel.williams.1694@gslingacademy.com,male,Information Technology,81,61
1695,Ronald,Palmer,3,ronald.palmer.1695@gslingacademy.com,male,Computer Science,22,39
1696,Dustin,Stanley,3,dustin.stanley.1696@gslingacademy.com,male,Computer Science,53,59
1697,Jennifer,Lewis,4,jennifer.lewis.1697@gslingacademy.com,female,Computer Science,95,74
1698,Mark,Gardner,1,mark.gardner.1698@gslingacademy.com,male,Computer Science,52,61
1699,Laura,Barber,3,laura.barber.1699@gslingacademy.com,female,Information Technology,49,12
1700,Nicole,Weeks,1,nicole.weeks.1700@gslingacademy.com,female,Information Technology,64,90
1701,Ricky,Walker,3,ricky.walker.1701@gslingacademy.com,male,Information Technology,55,1
1702,Whitney,Walls,1,whitney.walls.1702@gslingacademy.com,female,Computer Science,100,31
1703,Catherine,May,2,catherine.may.1703@gslingacademy.com,female,Information Technology,9,61
1704,Joel,Williams,2,joel.williams.1704@gslingacademy.com,male,Information Technology,56,83
1705,Daisy,Ellis,4,daisy.ellis.1705@gslingacademy.com,female,Information Technology,76,17
1706,Deborah,Miller,1,deborah.miller.1706@gslingacademy.com,female,Information Technology,62,21
1707,David,Hoffman,2,david.hoffman.1707@gslingacademy.com,male,Information Technology,36,97
1708,Rebecca,Pearson,4,rebecca.pearson.1708@gslingacademy.com,female,Information Technology,44,54
1709,Mitchell,Walker,3,mitchell.walker.1709@gslingacademy.com,male,Computer Science,81,77
1710,James,Sherman,2,james.sherman.1710@gslingacademy.com,male,Information Technology,42,65
1711,Justin,Johnson,1,justin.johnson.1711@gslingacademy.com,male,Information Technology,99,76
1712,Brenda,Morales,1,brenda.morales.1712@gslingacademy.com,female,Information Technology,33,25
1713,Jesse,Melton,4,jesse.melton.1713@gslingacademy.com,male,Computer Science,2,2
1714,Jon,Mendoza,3,jon.mendoza.1714@gslingacademy.com,male,Information Technology,66,82
1715,Samantha,Anderson,4,samantha.anderson.1715@gslingacademy.com,female,Information Technology,71,89
1716,Lindsay,Love,4,lindsay.love.1716@gslingacademy.com,female,Information Technology,39,55
1717,John,Benson,3,john.benson.1717@gslingacademy.com,male,Information Technology,84,52
1718,Isaiah,Cruz,1,isaiah.cruz.1718@gslingacademy.com,male,Information Technology,87,37
1719,Brian,Baker,1,brian.baker.1719@gslingacademy.com,male,Information Technology,32,31
1720,Joshua,Dillon,4,joshua.dillon.1720@gslingacademy.com,male,Computer Science,13,1
1721,Christopher,Stephens,2,christopher.stephens.1721@gslingacademy.com,male,Information Technology,43,34
1722,Kimberly,Shaw,3,kimberly.shaw.1722@gslingacademy.com,female,Computer Science,15,95
1723,Colleen,Vargas,1,colleen.vargas.1723@gslingacademy.com,female,Computer Science,41,37
1724,Mark,Mathews,1,mark.mathews.1724@gslingacademy.com,male,Computer Science,76,92
1725,Teresa,Lopez,3,teresa.lopez.1725@gslingacademy.com,female,Computer Science,67,36
1726,Laura,Allen,4,laura.allen.1726@gslingacademy.com,female,Information Technology,56,80
1727,Lisa,Sosa,4,lisa.sosa.1727@gslingacademy.com,female,Computer Science,69,99
1728,Drew,Nelson,3,drew.nelson.1728@gslingacademy.com,male,Information Technology,47,16
1729,Kimberly,Brooks,3,kimberly.brooks.1729@gslingacademy.com,female,Computer Science,26,23
1730,Carla,Lopez,3,carla.lopez.1730@gslingacademy.com,female,Computer Science,1,62
1731,Keith,Smith,3,keith.smith.1731@gslingacademy.com,male,Computer Science,19,62
1732,Eric,Erickson,2,eric.erickson.1732@gslingacademy.com,male,Information Technology,22,51
1733,Juan,Baker,2,juan.baker.1733@gslingacademy.com,male,Information Technology,84,19
1734,Kyle,Harrison,2,kyle.harrison.1734@gslingacademy.com,male,Information Technology,42,20
1735,Duane,Meyers,4,duane.meyers.1735@gslingacademy.com,male,Information Technology,95,1
1736,Marissa,May,2,marissa.may.1736@gslingacademy.com,female,Information Technology,89,14
1737,Shane,Lopez,1,shane.lopez.1737@gslingacademy.com,male,Information Technology,66,91
1738,Eric,Obrien,4,eric.obrien.1738@gslingacademy.com,male,Computer Science,84,57
1739,Kevin,Joyce,3,kevin.joyce.1739@gslingacademy.com,male,Computer Science,64,49
1740,Thomas,Ward,3,thomas.ward.1740@gslingacademy.com,male,Computer Science,24,57
1741,Toni,Smith,4,toni.smith.1741@gslingacademy.com,female,Computer Science,61,92
1742,Caitlin,Moody,2,caitlin.moody.1742@gslingacademy.com,female,Information Technology,11,35
1743,Justin,Ryan,1,justin.ryan.1743@gslingacademy.com,male,Information Technology,84,20
1744,Joseph,Griffin,4,joseph.griffin.1744@gslingacademy.com,male,Computer Science,87,75
1745,Dawn,Fox,4,dawn.fox.1745@gslingacademy.com,female,Information Technology,39,27
1746,David,Ochoa,4,david.ochoa.1746@gslingacademy.com,male,Information Technology,91,49
1747,Bonnie,Brown,3,bonnie.brown.1747@gslingacademy.com,female,Information Technology,36,70
1748,Michael,Evans,1,michael.evans.1748@gslingacademy.com,male,Computer Science,18,67
1749,Molly,Meadows,4,molly.meadows.1749@gslingacademy.com,female,Information Technology,28,12
1750,Dana,Peters,3,dana.peters.1750@gslingacademy.com,female,Information Technology,42,17
1751,Patricia,Phelps,2,patricia.phelps.1751@gslingacademy.com,female,Information Technology,13,98
1752,Maria,Jones,3,maria.jones.1752@gslingacademy.com,female,Computer Science,3,29
1753,Anthony,Johns,3,anthony.johns.1753@gslingacademy.com,male,Computer Science,64,34
1754,David,Schmidt,2,david.schmidt.1754@gslingacademy.com,male,Information Technology,48,19
1755,Amanda,Cox,3,amanda.cox.1755@gslingacademy.com,female,Information Technology,53,96
1756,William,Patterson,2,william.patterson.1756@gslingacademy.com,male,Computer Science,10,34
1757,Sydney,Wood,2,sydney.wood.1757@gslingacademy.com,female,Information Technology,75,73
1758,Donald,Fischer,3,donald.fischer.1758@gslingacademy.com,male,Computer Science,5,10
1759,Anthony,Palmer,4,anthony.palmer.1759@gslingacademy.com,male,Information Technology,55,99
1760,Christina,Garcia,4,christina.garcia.1760@gslingacademy.com,female,Computer Science,61,42
1761,Misty,Anderson,4,misty.anderson.1761@gslingacademy.com,female,Information Technology,20,55
1762,Shannon,Weber,4,shannon.weber.1762@gslingacademy.com,female,Computer Science,15,47
1763,Jennifer,Palmer,1,jennifer.palmer.1763@gslingacademy.com,female,Computer Science,87,38
1764,Michael,Arnold,2,michael.arnold.1764@gslingacademy.com,male,Computer Science,78,85
1765,James,Hernandez,4,james.hernandez.1765@gslingacademy.com,male,Information Technology,6,45
1766,Erin,Cannon,2,erin.cannon.1766@gslingacademy.com,female,Information Technology,71,29
1767,Nicole,Lee,3,nicole.lee.1767@gslingacademy.com,female,Information Technology,14,11
1768,Jacob,Ross,3,jacob.ross.1768@gslingacademy.com,male,Information Technology,25,44
1769,Morgan,Cisneros,2,morgan.cisneros.1769@gslingacademy.com,female,Information Technology,85,8
1770,Amber,Stuart,4,amber.stuart.1770@gslingacademy.com,female,Information Technology,50,39
1771,Tyler,Griffin,2,tyler.griffin.1771@gslingacademy.com,male,Information Technology,25,50
1772,Daniel,Gonzalez,1,daniel.gonzalez.1772@gslingacademy.com,male,Information Technology,82,22
1773,Joseph,Jones,1,joseph.jones.1773@gslingacademy.com,male,Information Technology,78,54
1774,Jessica,Hampton,2,jessica.hampton.1774@gslingacademy.com,female,Information Technology,78,91
1775,Deborah,Butler,3,deborah.butler.1775@gslingacademy.com,female,Computer Science,90,10
1776,Julie,Black,2,julie.black.1776@gslingacademy.com,female,Information Technology,90,92
1777,Bryan,Dorsey,1,bryan.dorsey.1777@gslingacademy.com,male,Information Technology,78,88
1778,Chad,Gomez,2,chad.gomez.1778@gslingacademy.com,male,Computer Science,15,28
1779,Andrew,Clark,1,andrew.clark.1779@gslingacademy.com,male,Information Technology,11,79
1780,Brian,Wright,3,brian.wright.1780@gslingacademy.com,male,Information Technology,64,7
1781,Jessica,Smith,4,jessica.smith.1781@gslingacademy.com,female,Information Technology,66,50
1782,Thomas,Brooks,1,thomas.brooks.1782@gslingacademy.com,male,Computer Science,29,89
1783,Kimberly,Knox,3,kimberly.knox.1783@gslingacademy.com,female,Computer Science,20,55
1784,Jamie,Mccarthy,1,jamie.mccarthy.1784@gslingacademy.com,male,Information Technology,25,6
1785,Kristen,Werner,1,kristen.werner.1785@gslingacademy.com,female,Computer Science,88,46
1786,Jonathan,Weiss,2,jonathan.weiss.1786@gslingacademy.com,male,Information Technology,10,67
1787,Renee,Smith,2,renee.smith.1787@gslingacademy.com,female,Information Technology,6,93
1788,Tony,Hopkins,3,tony.hopkins.1788@gslingacademy.com,male,Computer Science,26,18
1789,Thomas,Buckley,2,thomas.buckley.1789@gslingacademy.com,male,Information Technology,43,31
1790,Debra,Evans,3,debra.evans.1790@gslingacademy.com,female,Information Technology,29,16
1791,Richard,Bell,2,richard.bell.1791@gslingacademy.com,male,Computer Science,31,98
1792,Katelyn,Watkins,4,katelyn.watkins.1792@gslingacademy.com,female,Information Technology,41,83
1793,Michele,Stout,1,michele.stout.1793@gslingacademy.com,female,Information Technology,94,96
1794,Lisa,Estes,1,lisa.estes.1794@gslingacademy.com,female,Information Technology,70,46
1795,Casey,Hall,4,casey.hall.1795@gslingacademy.com,female,Information Technology,55,26
1796,Joshua,Cole,3,joshua.cole.1796@gslingacademy.com,male,Information Technology,23,74
1797,Andrew,Jackson,3,andrew.jackson.1797@gslingacademy.com,male,Computer Science,98,37
1798,Karen,Rodriguez,3,karen.rodriguez.1798@gslingacademy.com,female,Information Technology,30,80
1799,Sara,Johnson,2,sara.johnson.1799@gslingacademy.com,female,Computer Science,96,64
1800,Alyssa,Costa,4,alyssa.costa.1800@gslingacademy.com,female,Information Technology,41,100
1801,Daniel,Poole,4,daniel.poole.1801@gslingacademy.com,male,Computer Science,69,43
1802,Ricardo,Juarez,2,ricardo.juarez.1802@gslingacademy.com,male,Computer Science,36,41
1803,Tony,Castillo,1,tony.castillo.1803@gslingacademy.com,male,Information Technology,10,37
1804,Brian,Kelly,3,brian.kelly.1804@gslingacademy.com,male,Computer Science,42,3
1805,Tyler,Moore,1,tyler.moore.1805@gslingacademy.com,male,Information Technology,58,67
1806,Sharon,Martinez,3,sharon.martinez.1806@gslingacademy.com,female,Information Technology,33,65
1807,Mary,Malone,1,mary.malone.1807@gslingacademy.com,female,Computer Science,3,89
1808,Rebecca,Huang,2,rebecca.huang.1808@gslingacademy.com,female,Information Technology,29,5
1809,Alan,Santos,2,alan.santos.1809@gslingacademy.com,male,Information Technology,23,45
1810,Martin,Duran,4,martin.duran.1810@gslingacademy.com,male,Computer Science,26,82
1811,Christopher,Gutierrez,2,christopher.gutierrez.1811@gslingacademy.com,male,Computer Science,10,85
1812,Brandy,Maldonado,3,brandy.maldonado.1812@gslingacademy.com,female,Computer Science,9,63
1813,Brenda,Sanders,2,brenda.sanders.1813@gslingacademy.com,female,Computer Science,8,95
1814,Drew,Mccann,1,drew.mccann.1814@gslingacademy.com,male,Information Technology,4,5
1815,Joshua,Ayala,4,joshua.ayala.1815@gslingacademy.com,male,Computer Science,10,11
1816,Tina,Rose,3,tina.rose.1816@gslingacademy.com,female,Information Technology,94,33
1817,William,Khan,3,william.khan.1817@gslingacademy.com,male,Information Technology,37,3
1818,William,Avery,3,william.avery.1818@gslingacademy.com,male,Information Technology,73,5
1819,John,Fuller,3,john.fuller.1819@gslingacademy.com,male,Information Technology,13,28
1820,Jeremy,Coleman,3,jeremy.coleman.1820@gslingacademy.com,male,Computer Science,72,86
1821,Laura,Wright,4,laura.wright.1821@gslingacademy.com,female,Information Technology,78,63
1822,David,Luna,1,david.luna.1822@gslingacademy.com,male,Computer Science,15,86
1823,Christopher,Jensen,3,christopher.jensen.1823@gslingacademy.com,male,Computer Science,50,99
1824,Luis,Little,2,luis.little.1824@gslingacademy.com,male,Information Technology,12,77
1825,Joseph,Garcia,1,joseph.garcia.1825@gslingacademy.com,male,Computer Science,34,73
1826,Michael,York,4,michael.york.1826@gslingacademy.com,male,Computer Science,69,40
1827,Debbie,Landry,1,debbie.landry.1827@gslingacademy.com,female,Computer Science,95,39
1828,Michael,Gordon,1,michael.gordon.1828@gslingacademy.com,male,Computer Science,63,56
1829,Melissa,Harris,4,melissa.harris.1829@gslingacademy.com,female,Information Technology,11,98
1830,Jonathon,Wilson,3,jonathon.wilson.1830@gslingacademy.com,male,Information Technology,20,8
1831,Margaret,Santos,1,margaret.santos.1831@gslingacademy.com,female,Information Technology,92,78
1832,Hailey,Arroyo,2,hailey.arroyo.1832@gslingacademy.com,female,Computer Science,17,4
1833,Steven,Webster,2,steven.webster.1833@gslingacademy.com,male,Information Technology,60,16
1834,Tina,Harrison,2,tina.harrison.1834@gslingacademy.com,female,Information Technology,13,87
1835,Andrew,Nunez,3,andrew.nunez.1835@gslingacademy.com,male,Computer Science,63,39
1836,Renee,Cruz,1,renee.cruz.1836@gslingacademy.com,female,Computer Science,42,2
1837,Victoria,Taylor,2,victoria.taylor.1837@gslingacademy.com,female,Computer Science,83,85
1838,Joseph,Dixon,4,joseph.dixon.1838@gslingacademy.com,male,Information Technology,54,44
1839,Heather,Gutierrez,2,heather.gutierrez.1839@gslingacademy.com,female,Computer Science,80,2
1840,Cynthia,Hodges,4,cynthia.hodges.1840@gslingacademy.com,female,Information Technology,88,31
1841,Danielle,Kelley,4,danielle.kelley.1841@gslingacademy.com,female,Computer Science,68,81
1842,Michael,Mccall,1,michael.mccall.1842@gslingacademy.com,male,Computer Science,52,89
1843,Dylan,Edwards,2,dylan.edwards.1843@gslingacademy.com,male,Computer Science,73,40
1844,Franklin,Riley,4,franklin.riley.1844@gslingacademy.com,male,Information Technology,3,21
1845,Caitlin,Duncan,1,caitlin.duncan.1845@gslingacademy.com,female,Information Technology,93,69
1846,Robin,Reeves,3,robin.reeves.1846@gslingacademy.com,female,Information Technology,100,21
1847,Rebecca,Gibbs,1,rebecca.gibbs.1847@gslingacademy.com,female,Information Technology,74,83
1848,Peter,Santos,4,peter.santos.1848@gslingacademy.com,male,Information Technology,35,75
1849,Daryl,Arnold,1,daryl.arnold.1849@gslingacademy.com,male,Computer Science,12,2
1850,Michael,Davis,4,michael.davis.1850@gslingacademy.com,male,Information Technology,7,51
1851,Leslie,Cox,1,leslie.cox.1851@gslingacademy.com,female,Information Technology,62,52
1852,Jamie,Carter,3,jamie.carter.1852@gslingacademy.com,female,Information Technology,8,24
1853,Shane,Payne,4,shane.payne.1853@gslingacademy.com,male,Information Technology,65,26
1854,Kimberly,Haley,2,kimberly.haley.1854@gslingacademy.com,female,Information Technology,63,36
1855,George,Duran,4,george.duran.1855@gslingacademy.com,male,Information Technology,17,93
1856,Donald,Carney,1,donald.carney.1856@gslingacademy.com,male,Information Technology,86,29
1857,Michelle,Brown,3,michelle.brown.1857@gslingacademy.com,female,Information Technology,73,99
1858,Elizabeth,Hawkins,3,elizabeth.hawkins.1858@gslingacademy.com,female,Computer Science,54,9
1859,Johnny,Gomez,4,johnny.gomez.1859@gslingacademy.com,male,Information Technology,29,24
1860,Christopher,Mcconnell,3,christopher.mcconnell.1860@gslingacademy.com,male,Information Technology,98,12
1861,Kyle,Rodriguez,3,kyle.rodriguez.1861@gslingacademy.com,male,Information Technology,37,96
1862,Rhonda,Cook,4,rhonda.cook.1862@gslingacademy.com,female,Information Technology,21,21
1863,Nathan,Fitzpatrick,1,nathan.fitzpatrick.1863@gslingacademy.com,male,Information Technology,79,63
1864,John,Mitchell,2,john.mitchell.1864@gslingacademy.com,male,Computer Science,35,22
1865,Billy,Compton,2,billy.compton.1865@gslingacademy.com,male,Information Technology,19,22
1866,Richard,Chavez,3,richard.chavez.1866@gslingacademy.com,male,Information Technology,33,89
1867,Victor,Andrade,3,victor.andrade.1867@gslingacademy.com,male,Information Technology,69,93
1868,Gregory,Lee,3,gregory.lee.1868@gslingacademy.com,male,Computer Science,49,86
1869,Alexandra,Blackburn,1,alexandra.blackburn.1869@gslingacademy.com,female,Computer Science,66,65
1870,Kristopher,Murray,3,kristopher.murray.1870@gslingacademy.com,male,Computer Science,39,45
1871,Wanda,Pearson,2,wanda.pearson.1871@gslingacademy.com,female,Computer Science,94,18
1872,Denise,Rose,2,denise.rose.1872@gslingacademy.com,female,Computer Science,42,65
1873,Andrew,Reed,3,andrew.reed.1873@gslingacademy.com,male,Computer Science,91,68
1874,David,Castro,1,david.castro.1874@gslingacademy.com,male,Computer Science,89,68
1875,Tim,Duncan,4,tim.duncan.1875@gslingacademy.com,male,Computer Science,98,19
1876,Joshua,Walker,2,joshua.walker.1876@gslingacademy.com,male,Computer Science,28,57
